id,tweet_link,tweet_link_decision,text,created_at,favorite_count,retweet_count,lang,user_id,user_name,user_screen_name,twitter_profile_link,twitter_profile_link_decision,botometer_score,botometer_calculation_date,user_followers_count,user_friends_count,user_favourites_count,user_listed_count,user_statuses_count,user_description,user_location,user_created_at,user_verified,user_protected,manual_bot_check,threshold_date,account_age,label
1582840182960967680,https://twitter.com/francis_scarr/status/1582840182960967680,,Today on Russian TV:  Ukraine has a nuclear bomb primed in Mykolaiv which it will detonate and then blame on Russia so that the US has a justification for getting directly involved in the war and launching missiles on Russia  Got all of that? 🤪 https://t.co/Zfvln18j6P,Wed Oct 19 21:04:42 +0000 2022,10104,3206,en,824325992827252736,Francis Scarr,francis_scarr,https://twitter.com/francis_scarr,,0.0,,98594,2405,12605,2330,3492,With @BBCMonitoring watching Russian state TV so you don't have to,United Kingdom,2017-01-25 18:40:06+00:00,False,False,,2022-02-24 00:00:00+00:00,1855,misinfo
1572632461234016262,https://twitter.com/NovelSci/status/1572632461234016262,,NOTE: There is a video that alleges to show the Finnish border and a line of cars fleeing from Russia. A few people have said the video is not from today and/or not what it appears to be. I don't have time to look into today--if you see a fact-check for it please link in a reply.,Wed Sep 21 17:02:51 +0000 2022,38,6,en,3882596779,E Rosalie,NovelSci,https://twitter.com/NovelSci,Doesn't exist,,,14872,957,27377,376,27621,Disasters & disinformation (public health + nat sec) @ Johns Hopkins | studies in @nature @mmfa @ranttmedia | Tracking disinfo in 🇺🇦,United States,2015-10-13 16:48:46+00:00,False,False,,2022-02-24 00:00:00+00:00,2325,misinfo
1507325567070347267,https://twitter.com/2_bloempje/status/1507325567070347267,,"Volgens de Duitse President Scholz hebben ze al maanden geleden de sancties tegen Rusland 🇷🇺 tot in het kleinste detail voorbereid. 🤔🤔vreemd, de oorlog tegen Oekraïne 🇺🇦 is toch pas weken oud? Hebben ze deze oorlog ook gepland dan? #oorlog #Oekraïne #sancties https://t.co/BLclZZHyD6",Fri Mar 25 11:56:34 +0000 2022,1146,625,nl,1357014936287924225,Bloempje🌹2/14,2_bloempje,https://twitter.com/2_bloempje,,2.0,,4848,4644,71361,35,8511,"Ik ben gewoon mezelf, direct, onderzoekend, onbevooroordeeld, nieuwsgierig en niet altijd politiek correct. Bevalt het niet, volgen is niet verplicht.",,2021-02-03 17:16:35+00:00,False,False,bot,2022-02-24 00:00:00+00:00,385,misinfo
1500620992019845123,https://twitter.com/Adolezco/status/1500620992019845123,,El coro militar ruso fue detenido por cantar en contra de la Guerra... Así estamos. #Ukraine️ #WarCrimes #PutinWarCrimes #RenunciaDonda https://t.co/L3CMsdTfSb,Sun Mar 06 23:54:59 +0000 2022,579,654,es,807905592,Adolezco,Adolezco,https://twitter.com/Adolezco,,0.1,,183,232,6899,3,18443,#PythonLover #Programmer #EthicalHacking Extraño el Twitter 2009 lejos de la cristalería.,Eden-6,2012-09-07 00:59:39+00:00,False,False,,2022-02-24 00:00:00+00:00,3456,misinfo
1497358607247101957,https://twitter.com/RALee85/status/1497358607247101957,,"A reminder to be skeptical of any initial reports or claims tonight, including from Russian or Ukrainian government sources. Many people said this was a Russian tank in Kyiv this morning, but it is a Strela-10 air defense system and is almost certainly Ukrainian. https://t.co/XrmCS9Eqj4",Fri Feb 25 23:51:26 +0000 2022,5093,1310,en,4107939250,Rob Lee,RALee85,https://twitter.com/RALee85,,0.2,,364118,4027,8393,8126,43310,"PhD student @warstudies. Senior Fellow @FPRI. Previously @USMC, @ColumbiaSIPA, @CentreAST, and @AlfaFellowship. Focused on Russian defense policy.",,2015-11-03 23:15:13+00:00,False,False,,2022-02-24 00:00:00+00:00,2304,misinfo
1520823269313634307,https://twitter.com/666Lucifergod/status/1520823269313634307,deleted post,The discovery of Zelensky's Russian passport the two scammers scammed 29 Nation he had set up a scheme to recover weapons and money from NATO  Time Humour 🤗 By Mark Ariman Allias Lucifer Angel https://t.co/8Fm6oxC3wj,Sun May 01 17:51:37 +0000 2022,4,2,en,1345456838607826948,Sophie Maupu World Account Marceau,666Lucifergod,https://twitter.com/666Lucifergod,,1.8,,8177,7702,39609,11,23586,the owner of the twitter account is Lucifer Angel Supports Russia All our tweets are sent under United States Amendment 1,France Paris / St Tropez Var,2021-01-02 19:48:37+00:00,False,False,,2022-02-24 00:00:00+00:00,417,misinfo
1577248641663705088,https://twitter.com/Strandjunker/status/1577248641663705088,,Just for those who may be a little confused: Elon Musk did not generously donate his Starlink satellite internet to Ukraine. The Biden administration had to pay him for it.,Tue Oct 04 10:45:54 +0000 2022,140972,31941,en,1866938882,Andrea Junker,Strandjunker,https://twitter.com/Strandjunker,,0.1,,256434,128,387252,884,7827,"Digital Nomad: Home is the here and now. Addict: Tabasco, dark chocolate, coffee. Activist: Strong and persistent voice against Trumpism.",,2013-09-15 08:50:57+00:00,False,False,,2022-02-24 00:00:00+00:00,3083,misinfo
1571743633866457088,https://twitter.com/Dreambu49405472/status/1571743633866457088,deleted post,Yes it's Zelensky. 1999 New York https://t.co/1ErmADPlum,Mon Sep 19 06:10:58 +0000 2022,559,357,en,1524457175665594370,Dreambuilder,Dreambu49405472,https://twitter.com/Dreambu49405472,,3.0,,3855,4503,23510,1,9478,"Christian Conservative. US Army Veteran. Wife, Mother, Grandm to 13, Great Grandm to 1. Still crazy in Love with my husband after all these years ❤️ Ultra MAGA",Arkansas,2022-05-11 18:41:03+00:00,False,False,,2022-02-24 00:00:00+00:00,-77,misinfo
1579594970801278976,https://twitter.com/MediaservicesEU/status/1579594970801278976,,Amerikaanse ambassadeur i Oekraïne Bridget Ann Brink gearresteerd op beschuldiging van verraad nadat White Hats bij Cyber Command ontdekten dat ze clandestien enorme hoeveelheden contant geld had geleverd aan Oekraïense functionarissen https://t.co/9PhC7ecSTi via @MediaservicesEU,Mon Oct 10 22:09:23 +0000 2022,2,2,nl,295112173,"Prof dr mr W F Zondervan PhG, SGMV",MediaservicesEU,https://twitter.com/MediaservicesEU,,0.8,,5006,4244,70205,64,148027,"Politiek Webplatform. Wakkermakers, Wakkerhouders. Information, Documentation: Alléen feiten tellen. 🇬🇷",NL-DE-BE-GR-RS-HU,2011-05-08 11:40:29+00:00,False,False,,2022-02-24 00:00:00+00:00,3944,misinfo
1510661555393904643,https://twitter.com/Kees71234/status/1510661555393904643,deleted post,"🇺🇦 Meer bewijs dat het bloedbad van Bucha een hoax is!!   Onderstaande video is van 1 april 2022. De burgemeester van Bucha, Anatoliy Fedoruk, bevestigt hierin dat Bucha bevrijd is. Geen woord over doden en wreedheden van het Russische leger.",Sun Apr 03 16:52:36 +0000 2022,761,426,nl,826525977228541953,Kees71,Kees71234,https://twitter.com/Kees71234,,1.3,,22157,3584,32948,162,35831,Het establishment(inclusief Poetin) gebruikt de oorlog in de Oekraïne om bewust een enorme wereldwijde crisis te creëren!   Telegram: https://t.me/Kees71234,"Zuid-Holland, Nederland",2017-01-31 20:22:03+00:00,False,False,,2022-02-24 00:00:00+00:00,1849,misinfo
1496802689669292039,https://twitter.com/Telegraph/status/1496802689669292039,,"🚨Vladimir Putin has appeared to threaten nuclear strikes if any country tries to attack Russia in retaliation.  In a chilling warning, he said the “consequences” of any attempt to strike back would provoke a response “never seen in history” https://t.co/yrEUaNKIQJ",Thu Feb 24 11:02:25 +0000 2022,16685,6256,en,16343974,The Telegraph,Telegraph,https://twitter.com/Telegraph,,0.1,,3192244,865,371,20447,469652,"Think ahead with the latest news, comment, analysis and video.   Subscribe here: https://www.telegraph.co.uk/customer/subscribe/","London, UK",2008-09-18 06:50:54+00:00,True,False,,2022-02-24 00:00:00+00:00,4906,misinfo
1581924005589962752,https://twitter.com/innova_center/status/1581924005589962752,,A cartoon about Ukraine from the Israeli TV channel INN. Jews don't like Nazis...  #Ukraine #NATORussiaWar  #ukraineIsATerroristState  #UkraineWar https://t.co/ctG6xP6VGX,Mon Oct 17 08:24:08 +0000 2022,26,16,en,191879512,Alexander Ivanov,innova_center,https://twitter.com/innova_center,,0.4,,74,204,1060,14,1163,Economist Experience in managing commercial and non-profit companies Support of investment and innovative projects,Volgograd,2010-09-17 16:05:06+00:00,False,False,,2022-02-24 00:00:00+00:00,4177,misinfo
1581342098426843136,https://twitter.com/MelnykAndrij/status/1581342098426843136,,"Home sweet home❤️ Unser Kampf geht weiter 💪 Die Ukraine wird siegen ✌🏻 Liebe deutsche Freunde, Danke für alles 🙏🏻 Und auf Wiedersehen🤝 https://t.co/yTFoABpt8J",Sat Oct 15 17:51:50 +0000 2022,24996,1164,de,2959037001,Andrij Melnyk,MelnykAndrij,https://twitter.com/MelnykAndrij,,0.0,,167434,77,8335,1138,10422,Ukrainian diplomat and international lawyer. Auf der Durchreise,Ambassador to Germany(2015-22),2015-01-03 20:38:37+00:00,True,False,,2022-02-24 00:00:00+00:00,2608,misinfo
1511544534055804929,https://twitter.com/MUBreaking/status/1511544534055804929,suspended account,BIG: Zelensky is a cousin of George Soros. Pentagon official says. https://t.co/9fJfW0FZJe,Wed Apr 06 03:21:14 +0000 2022,6523,2201,en,1239792177393238016,MUBreaking,MUBreaking,https://twitter.com/MUBreaking,account suspended,,,25498,289,7927,43,1537,World is Chaos,World 📢,2020-03-17 05:54:33+00:00,False,False,,2022-02-24 00:00:00+00:00,708,misinfo
1533131423267397632,https://twitter.com/AlexKhrebet/status/1533131423267397632,,"Russia launched a missile strike on the Nika-Tera private port in Mykolaiv, Ukraine. Oligarch Dmytro Firtash owns it. There is a grain terminal on the territory. Russia continues to exacerbate the food crisis. https://t.co/8CU8ACZmqk",Sat Jun 04 16:59:50 +0000 2022,10406,4651,en,86302370,Alexander Khrebet/Олександр Хребет,AlexKhrebet,https://twitter.com/AlexKhrebet,,0.6,,35090,1320,10046,981,19290,@ZN_UA's international desk editor  Редактор видання Дзеркало тижня  #Ukraine and post-Soviet area a.khrebet@zn.ua khrebetis@gmail.com,"Kyiv, Donetsk, Ukraine",2009-10-30 12:36:36+00:00,True,False,,2022-02-24 00:00:00+00:00,4499,misinfo
1572615607727820805,https://twitter.com/Ohra_aho/status/1572615607727820805,,"The situation on Finland's borders has not changed significantly today with the announcement of Russia's partial mobilisation. Videos are circulating on social media, at least some of which were filmed earlier and taken out of context. There is incorrect information on the move.",Wed Sep 21 15:55:53 +0000 2022,441,189,en,224671891,Harri Ohra-aho,Ohra_aho,https://twitter.com/Ohra_aho,,0.4,,35481,2700,7998,358,28206,"Ministerial Adviser for Intelligence, Major General, CDI (ret.) @DefenceFinland.","Suomi, Porvoo Borgå",2010-12-09 15:42:48+00:00,True,False,,2022-02-24 00:00:00+00:00,4094,misinfo
1522528686330765313,https://twitter.com/ILRUSSO1/status/1522528686330765313,suspended account,"🔥🔥🔥Alexandra Zelenskaya, Zelensky's daughter hates her father, calls him a people and a killer of the Ukrainian people🔥🔥🔥 https://t.co/IV7iFQPMI0",Fri May 06 10:48:20 +0000 2022,86,27,en,1508382160494944259,🇷🇺Z🇷🇺Z🇷🇺IL RUSSO🇷🇺Z🇷🇺Z🇷🇺,ILRUSSO1,https://twitter.com/ILRUSSO1,account suspended,,,2501,2,750,21,1967,,Italia,2022-03-28 09:55:22+00:00,False,False,,2022-02-24 00:00:00+00:00,-33,misinfo
1588129623161839617,https://twitter.com/AaronBlake/status/1588129623161839617,deleted post,"""Percentage of Republicans who say we're doing """"too much"""" to support Ukraine:  March (WSJ): 6%  March (Pew): 9%  May (Pew): 17%  Sept. (Pew): 32%  Today (WSJ): 48%  https://t.co/eX43Dfd5wZ""",Thu Nov 03 11:23:02 +0000 2022,2722,1056,en,136300373,Aaron Blake,AaronBlake,https://twitter.com/AaronBlake,,0.3,,147800,4538,6406,3446,7022,"Senior political reporter, writing for The Fix at The Washington Post. aaron.blake@washpost.com","Washington, D.C./NoVa",2010-04-23 15:00:15+00:00,True,False,,2022-02-24 00:00:00+00:00,4324,misinfo
1497553197958787074,https://twitter.com/AravinthanD2/status/1497553197958787074,deleted post,#UkraineRussiaWar Two Ukrainian kids seen Paying their respect to Ukraine troops heading to the war front . True Patriotism #Ukraine 🇺🇦 ✊🏾#RussiaUkraineWar      #UkraineRussiaWar https://t.co/zHvfZKNAia,Sat Feb 26 12:44:40 +0000 2022,24,6,en,1386993972728369161,Tweet to trend தமிழா,AravinthanD2,https://twitter.com/AravinthanD2,Doesn't exist,,,14,137,63,0,81,Trending with Twitter தமிழா 👑  Follow for more information   தமிழ் பசங்க follow பன்னுங்க 😍  🎯 AIM 1K FOLLOWERS ON TWITTER 🎯  💯 follow back,,2021-04-27 10:42:38+00:00,False,False,,2022-02-24 00:00:00+00:00,302,misinfo
1521052882635796482,https://twitter.com/RafaChessBcn/status/1521052882635796482,,En Ucrania venden cirios de San Zelenski. https://t.co/78olRd842m,Mon May 02 09:04:01 +0000 2022,247,130,es,2830617183,Ⓜⓔⓝⓖⓐⓝⓞ Ⓓⓔ Ⓣⓐⓛ,RafaChessBcn,https://twitter.com/RafaChessBcn,,0.6,,3266,5001,46292,28,84204,Harto de manipulaciones y mentiras. Rusia tiene razón.,Barcelona,2014-10-14 22:59:27+00:00,False,False,,2022-02-24 00:00:00+00:00,2689,misinfo
1619802046659690496,https://twitter.com/PieterJanse5/status/1619802046659690496,deleted post,"""ZELENSKY EIST DAT EUROPA ELKE MAN VAN STRIJDBARE LEEFTIJD PER DIRECTE UIT ZET !!!  Een woordvoerder van de Russische regering beweert dat Duitse tanks in Oekraïne zullen worden verslagen en dat """"Russische tanks uiteindelijk Berlijn zullen bereiken"""".  👉‼️ Eerste bevestiging dat""",Sun Jan 29 20:57:57 +0000 2023,106,40,nl,1524410857530220550,president Netherland,PieterJanse5,https://twitter.com/PieterJanse5,doesn't exist,4.3,,4440,5001,71,3,4885,,,2022-05-11 15:29:19+00:00,False,False,bot,2022-02-24 00:00:00+00:00,-77,misinfo
1501676230617321480,https://twitter.com/PressSec/status/1501676230617321480,,We took note of Russia’s false claims about alleged U.S. biological weapons labs and chemical weapons development in Ukraine.  We’ve also seen Chinese officials echo these conspiracy theories.,Wed Mar 09 21:48:07 +0000 2022,45337,13433,en,1349170292564905988,Jen Psaki,PressSec,https://twitter.com/PressSec,,0.0,,2256581,371,423,6150,704,WH Press Sec. Working mom of 2 small humans. Spends most days communicating about @POTUS' agenda & rebuilding trust with the American people.,,2021-01-13 01:45:57+00:00,True,False,,2022-02-24 00:00:00+00:00,406,misinfo
1515478951887523843,https://twitter.com/stranahan/status/1515478951887523843,,Why is Zelenskyy a billionaire?,Sat Apr 16 23:55:13 +0000 2022,24731,5279,en,5820642,Lee Stranahan 🇷🇺,stranahan,https://twitter.com/stranahan,,0.8,,83708,54934,14843,1707,309087,I stand with Russia. Host of The Backstory on Radio Sputnik. Digital artist. In Oliver Stone’s Revealing Ukraine. King of Sioux Falls. Pronoun:y'all.,Sanford Medical Center,2007-05-07 02:26:41+00:00,True,False,,2022-02-24 00:00:00+00:00,5406,misinfo
1599881106441977856,https://twitter.com/Gerashchenko_en/status/1599881106441977856,,A new video of Russian Ka-52 helicopter being destroyed by Ukrainian Forces.  📹: State Border Guard Service of Ukraine https://t.co/1Fs38Da4sy,Mon Dec 05 21:39:14 +0000 2022,2040,191,en,1505481949854502915,Anton Gerashchenko,Gerashchenko_en,https://twitter.com/Gerashchenko_en,,0.1,,216192,505,1153,2434,6297,Ukrainian patriot. Advisor to the Minister of Internal Affairs of Ukraine. Founder of the Institute of the Future. Official enemy of Russian propaganda,Ukraine,2022-03-20 09:52:25+00:00,True,False,,2022-02-24 00:00:00+00:00,-25,misinfo
1515336517773926405,https://twitter.com/HenryJP5/status/1515336517773926405,,@Gerard1945X Meer dan 80% van Oekraïne is veilig en zonder oorlog.  Waarom 2500 km. vluchten als het ook in je eigen land kan! https://t.co/qRR0vS0Tbl,Sat Apr 16 14:29:14 +0000 2022,268,127,nl,3410940773,Don Henrique Minister van Twit.,HenryJP5,https://twitter.com/HenryJP5,,1.6,,6925,2193,125812,12,23253,"Alumnus Geneeskunde, klassieke auto's, MLA vliegen. Portugal, beetje Nederland. ‘Casa é onde o sol brilha’. Vermeend ‘racist’. Liked geen racistische tweets",,2015-08-09 19:05:01+00:00,False,False,,2022-02-24 00:00:00+00:00,2390,misinfo
1596441619980374017,https://twitter.com/harriton777/status/1596441619980374017,,"""#Quatar2022 Anche in #Francia il nazismo è associato all'#Ucraina.  Charlie Hebdo ha lanciato un numero speciale sulle avventure dei nazisti ucraini in Qatar. - """"Zig grandine"""" - Qualcosa in ucraino ... Questa è una satira di un recente incidente a Doha in cui tre turisti https://t.co/iJmb7FyQeM""",Sat Nov 26 09:51:57 +0000 2022,18,10,it,2491689563,Юлия,harriton777,https://twitter.com/harriton777,,0.1,,739,720,14199,2,15626,Dalla Russia con furore. Ricambio folow. No DM.,"Milano, Lombardia",2014-04-18 08:34:54+00:00,False,False,,2022-02-24 00:00:00+00:00,2868,misinfo
1508424057770889222,https://twitter.com/YourAnonNews/status/1508424057770889222,,Leaked document from Russia with order to film propaganda videos in order to discredit the attitude of Ukrainian forces to POWs https://t.co/OofICo21QQ,Mon Mar 28 12:41:35 +0000 2022,52050,17367,en,279390084,Anonymous,YourAnonNews,https://twitter.com/YourAnonNews,,0.1,,8022759,831,20505,16797,189383,"We are Anonymous, we are legion, we do not forgive, we do not forget. Expect us.   Prepared to go forward w/it. Here live. Not a cat.  #Anonymous #HackThePlanet",The Interwebs,2011-04-09 05:10:37+00:00,False,False,,2022-02-24 00:00:00+00:00,3973,misinfo
1497874223246815236,https://twitter.com/MSNBC/status/1497874223246815236,,"""Sarah Kendzior: """"Trump was installed as the president of the United States in order to weaken the alliances that were preventing Putin from achieving his goals. Alliances like NATO, our relationship with our European partners...with Ukraine."""" https://t.co/NNbYfcd8j8 https://t.co/v2NS19oBSS""",Sun Feb 27 10:00:18 +0000 2022,16527,6252,en,2836421,MSNBC,MSNBC,https://twitter.com/MSNBC,,0.2,,4596911,792,815,30092,276040,"The place for in-depth analysis, political commentary and diverse perspectives. Home of @MSNBCDaily.",,2007-03-29 13:15:41+00:00,True,False,,2022-02-24 00:00:00+00:00,5445,misinfo
1537466314968776706,https://twitter.com/Founders_Forum/status/1537466314968776706,,"President Zelensky (@ZelenskyyUa) addresses the global tech community, via hologram, at #FFLondon22, urging innovators to help #RebuildUkraine  We are here 🇺🇦 https://t.co/6JbjMpp3aY",Thu Jun 16 16:05:08 +0000 2022,56,22,en,612592720,Founders Forum,Founders_Forum,https://twitter.com/Founders_Forum,,0.8,,11250,1242,3577,223,2159,"Community for founders, CEOs & global leaders. Co-host of #LondonTechWeek's @ClimateTech_ & @FFxHealthTech",Worldwide,2012-06-19 14:25:03+00:00,False,False,,2022-02-24 00:00:00+00:00,3536,misinfo
1515367144527175689,https://twitter.com/brechtcastel/status/1515367144527175689,,"By taking the background of the footage, the residential building, it was possible to pin the location to a place right between Irpin and Kyiv city. 📍  Geolocation. ✅  The timefunction on Google Streetview shows it's should be post 2019. 8/... https://t.co/GXr2LMN9gR",Sat Apr 16 16:30:56 +0000 2022,306,13,en,931972285149405186,Brecht Castel,brechtcastel,https://twitter.com/brechtcastel,,0.3,,13388,4130,7372,232,7367,📰 Journalist/factchecker @Knack 😍 #OSINT | 🎥 #HowToOSINT🧐 on YouTube: http://tinyurl.com/brechtcastel | 🎙️ Kerekewere   Tips? ➡️  DM,"Brussels, Belgium",2017-11-18 19:48:02+00:00,False,False,,2022-02-24 00:00:00+00:00,1558,misinfo
1500421851234947073,https://twitter.com/xyk_09_yjy__0jo/status/1500421851234947073,,"#Zelensky con croce di ferro nazista stampata sulla maglietta, trasmesso dal #Tg2, mentre richiede intervento militare #NATO in #Ukraine️  La TV di stato pubblica questo, il governo italiano invia armi a costui  Siamo ancora una repubblica fondata sui valori dell'antifascismo? https://t.co/K76h3wvmsp",Sun Mar 06 10:43:40 +0000 2022,139,62,it,777092386883248128,Mirella ☭ #aнтифa ☭,xyk_09_yjy__0jo,https://twitter.com/xyk_09_yjy__0jo,Doesn't exist,,,2073,171,72578,20,58028,"🚫 NO FASCISTI, RAZZISTI, OMOFOBI, LEGHISTI, MAFIOSI  🚫 NO PORNO",Earth 🌍,2016-09-17 10:30:37+00:00,False,False,,2022-02-24 00:00:00+00:00,1985,misinfo
1499690462730407943,https://twitter.com/DebatAlRojoVivo/status/1499690462730407943,deleted post,🚨  El momento en el que un misil ruso impacta de lleno en la mayor central nuclear de Ucrania. La explosión de esta central podría ser 10 veces peor que la de Chernobil.  https://t.co/p13NGD2IjQ https://t.co/mrHRPhAQ9h,Fri Mar 04 10:17:23 +0000 2022,65,28,es,237413314,AlRojoVivo,DebatAlRojoVivo,https://twitter.com/DebatAlRojoVivo,,0.0,,561873,302,51,3240,98534,"Un debate plural donde caben las opiniones y sugerencias de todos. De lunes a viernes, a las 11 horas, en @laSextaTV",,2011-01-12 19:56:36+00:00,True,False,,2022-02-24 00:00:00+00:00,4060,misinfo
1498781926596825089,https://twitter.com/tsnua/status/1498781926596825089,,Голі та примотані до стовпів: в Україні винайшли сороміцьке покарання для десятків мародерів https://t.co/a3xJSIkEwl #новини #ТСН https://t.co/LHWg4GrQwx,Tue Mar 01 22:07:11 +0000 2022,254,37,uk,60030749,ТСН.ua (канал 1+1),tsnua,https://twitter.com/tsnua,,0.7,,906285,2,1,1618,233205,"Телевізійна служба новин телеканалу 1+1. Останні новини політики, економіки, спорту — все це ексклюзивно на сайті http://TCH.ua та в цьому твітері",Україна,2009-07-25 10:27:41+00:00,False,False,,2022-02-24 00:00:00+00:00,4596,misinfo
1525598512947281922,https://twitter.com/DaniMayakovski/status/1525598512947281922,,"""En el mismo dia que un terrorista nazi asesinó 10 personas en Buffalo (EEUU), en el circo de Eurovisión los """"cantantes"""" de Ucrania piden ayuda para los nazis del Batallón Azov en Azovstal.  Estos son los """"valores europeos"""", siempre de la mano con las peores alimañas del planeta. https://t.co/cNIaGubx8A""",Sat May 14 22:06:44 +0000 2022,4058,1933,es,1528872169,Daniel Mayakovski,DaniMayakovski,https://twitter.com/DaniMayakovski,,0.1,,26904,429,20817,218,23709,Somos los que no alcanzaremos el mar pero permaneceremos en la lluvia. Somos los que aún habrán de nacer. ☭  Telegram: http://t.me/danielmayakovs…,Valhalla,2013-06-18 21:06:10+00:00,False,False,,2022-02-24 00:00:00+00:00,3172,misinfo
1563298201037578240,https://twitter.com/ivarsigurdson/status/1563298201037578240,,"Résultats intéressants du vote de l'ONU sur une résolution demandant à la Russie d'arrêter l'opération et de retirer l'armée du territoire de l'Ukraine.   Ont voté pour 54 pays, majoritairement des pays alliés et satellites des Etats-Unis.  139 pays ont voté contre. https://t.co/pTXGrQZxBX",Fri Aug 26 22:51:50 +0000 2022,16,12,fr,1438386995722604544,Ivar Sigurdson 🇨🇵 🇷🇺🏴‍☠️,ivarsigurdson,https://twitter.com/ivarsigurdson,,0.7,,1597,38,65056,2,28052,"France Libre.🇨🇵🙏 résistance anti-Macron,anti pass,anti vaccs,anti crédit social,anti retraite 65ans. Traître Macronien ici je vous emmerde. Info en continue.",France,2021-09-16 06:20:12+00:00,False,False,,2022-02-24 00:00:00+00:00,160,misinfo
1505946330459512832,https://twitter.com/RafaChessBcn/status/1505946330459512832,,"""Según leo en telegram las personas atadas en Ucrania con la cara pintada de verde, es por el """"delito"""" de ser gitanos. Ojo, solo los pintados, los hay por mas causas. Para cuando os digan que son """"asaltantes"""" todos nuestros blanqueadores del nazismo. https://t.co/YTI1ZJiZdp""",Mon Mar 21 16:35:58 +0000 2022,4951,3092,es,2830617183,Ⓜⓔⓝⓖⓐⓝⓞ Ⓓⓔ Ⓣⓐⓛ,RafaChessBcn,https://twitter.com/RafaChessBcn,,0.6,,2616,5003,38150,25,77358,Harto de manipulaciones y mentiras. Rusia tiene razón.,Barcelona,2014-10-14 22:59:27+00:00,False,False,,2022-02-24 00:00:00+00:00,2689,misinfo
1613203379102310404,https://twitter.com/CanadianKitty1/status/1613203379102310404,limited engagement,"☦️The village of Ovadne, Volyn region.  ◾For the rector's refusal to move from the Moscow to the Kiev Patriarchate, the Ukranian Nationalists set fire to the Holy Ascension Church.  -UkraineHumanRightsAbuses https://t.co/63NI89HD5L",Wed Jan 11 15:57:12 +0000 2023,183,122,en,170517181,J. Malkova🇷🇺♥️,CanadianKitty1,https://twitter.com/CanadianKitty1,protected view,,,8683,1115,72393,81,37225,"People really need to educate themselves. Things are not always as we are told. Pro BRICS/+🚫NATO, 🚫EU. Pro Russia. Bite me..DMs=BLOCKED",Planet Earth,2010-07-25 02:00:27+00:00,False,False,,2022-02-24 00:00:00+00:00,4231,misinfo
1496716196678225924,https://twitter.com/ASLuhn/status/1496716196678225924,,The aerodrome in Kharkiv Ukraine says was hit by a Russian missile after Putin announced the special military operation in Ukraine https://t.co/ZDX5P9g3Yu,Thu Feb 24 05:18:43 +0000 2022,4028,2801,en,90275200,Alec Luhn,ASLuhn,https://twitter.com/ASLuhn,,0.1,,98292,1865,3020,2843,23171,Scripps environmental journalism fellow interested in the far north. Former Russia correspondent for @guardian & @telegraph. On Wisconsin!,,2009-11-15 23:38:46+00:00,True,False,,2022-02-24 00:00:00+00:00,4483,misinfo
1582105153406390272,https://twitter.com/Wotan00436620/status/1582105153406390272,,"""Es wird scheinbar bereits das nächste #Fake gedreht. Die Überschriften sollen nun """"psychologische Waffen / Schallwaffen der Russen"""" heißen. #FakeNews #Propaganda #Ukraine https://t.co/KL62uJYi5F""",Mon Oct 17 20:23:57 +0000 2022,1214,729,de,1409869461713207301,Wotan,Wotan00436620,https://twitter.com/Wotan00436620,,1.2,,313,125,24515,11,7709,"Meinungsverschiedenheiten müssen wir aushalten, sonst ist unsere eigene Meinung nichts wert.",Deutschland,2021-06-29 13:41:24+00:00,False,False,,2022-02-24 00:00:00+00:00,239,misinfo
1517959565631012866,https://twitter.com/sofianeyanni23/status/1517959565631012866,,Un symptôme bien bizarre ( suite) !  ⚡️Sur cette nouvelle vidéo dans laquelle #Zelensky est en train de discuter  avec #EIonMusk  le cameraman a accidentellement  filmé  la poignée de cocaïne sur son bureau https://t.co/9i2CZivZ11,Sat Apr 23 20:12:17 +0000 2022,0,2,fr,869920815176970243,Sofiane,sofianeyanni23,https://twitter.com/sofianeyanni23,,0.1,,151,241,2849,0,7945,https://www.instagram.com/reel/CZvsaoAKGWM/?utm_medium=copy_link,France,2017-05-31 14:17:39+00:00,False,False,,2022-02-24 00:00:00+00:00,1729,misinfo
1519618372304048129,https://twitter.com/TIME/status/1519618372304048129,,TIME's new cover: Over two weeks in April @shustry went inside Volodymyr Zelensky's compound for a look at how the Ukrainian President and his top advisers are experiencing the war https://t.co/9bmZXfvy8e https://t.co/4PAxf97eNM,Thu Apr 28 10:03:47 +0000 2022,29063,6496,en,14293310,TIME,TIME,https://twitter.com/TIME,,0.2,,19026726,523,584,105841,392569,News and current events from around the globe. Subscribe: http://ti.me/subscribe,,2008-04-03 13:54:30+00:00,True,False,,2022-02-24 00:00:00+00:00,5074,misinfo
1575458827104927745,https://twitter.com/TheBelaaz/status/1575458827104927745,,"🇺🇦✡️ — HATERS: A supermarket in Ukraine denying entry to a group of Jews near the border with Poland today. Hundreds of Jews are stuck for many hours near the Polish border, they fear that they will be stuck there for Shabbos. https://t.co/zLvJp56em4",Thu Sep 29 12:13:49 +0000 2022,7970,4731,en,1029780910198206464,Belaaz News,TheBelaaz,https://twitter.com/TheBelaaz,,0.1,,19394,746,13015,162,24340,"Covering Jewish, Israel, USA, & World Breaking News | Contact@Belaaz.com",New York City,2018-08-15 17:24:36+00:00,True,False,,2022-02-24 00:00:00+00:00,1288,misinfo
